aX,aY,aZ,gX,gY,gZ
0.013,-0.007,0.516,4.883,-5.554,-5.188
0.014,-0.009,0.515,4.761,-5.920,-5.371
0.015,-0.010,0.517,5.432,-5.859,-5.493
0.015,-0.011,0.520,5.310,-5.615,-5.737
0.015,-0.013,0.522,5.493,-5.798,-6.165
0.015,-0.010,0.524,5.981,-5.798,-6.226
0.014,-0.011,0.529,6.042,-6.287,-6.958
0.016,-0.008,0.534,6.226,-5.310,-7.385
0.016,-0.012,0.533,5.310,-6.042,-7.263
0.019,-0.018,0.534,4.272,-5.859,-7.629
0.022,-0.017,0.537,3.418,-6.348,-7.751
0.025,-0.015,0.543,2.014,-7.141,-7.568
0.028,-0.017,0.549,0.610,-7.385,-7.202
0.029,-0.016,0.556,-1.404,-6.714,-6.531
0.028,-0.017,0.559,-2.319,-5.981,-6.165
0.028,-0.021,0.561,-3.418,-4.883,-6.042
0.026,-0.020,0.560,-3.662,-4.211,-5.859
0.025,-0.021,0.558,-3.784,-3.296,-5.920
0.026,-0.022,0.555,-3.418,-2.869,-5.859
0.024,-0.021,0.553,-3.296,-2.563,-5.981
0.024,-0.023,0.551,-3.235,-1.648,-5.737
0.024,-0.023,0.552,-3.296,-1.282,-6.042
0.024,-0.026,0.550,-3.723,-0.732,-6.042
0.026,-0.025,0.552,-4.150,-0.183,-5.798
0.029,-0.027,0.552,-4.517,0.183,-5.554
0.028,-0.031,0.549,-4.639,1.038,-5.371
0.026,-0.032,0.550,-5.005,1.770,-4.639
0.027,-0.035,0.544,-4.639,2.319,-4.395
0.026,-0.035,0.542,-4.456,2.441,-3.845
0.026,-0.038,0.540,-3.967,3.479,-3.357
0.026,-0.036,0.538,-3.784,3.906,-3.113
0.026,-0.034,0.533,-2.869,5.127,-2.686
0.021,-0.030,0.524,-2.991,5.554,-2.747
0.018,-0.029,0.515,-2.258,5.310,-2.991
0.017,-0.027,0.508,-2.197,5.066,-3.357
0.017,-0.029,0.505,-2.075,4.089,-3.540
0.019,-0.029,0.505,-2.625,4.028,-3.479
0.022,-0.033,0.506,-2.686,3.113,-3.296
0.022,-0.037,0.508,-3.357,2.991,-3.174
0.018,-0.041,0.505,-3.357,2.380,-3.296
0.018,-0.042,0.503,-3.052,2.502,-3.174
0.017,-0.040,0.500,-2.258,2.014,-3.357
0.012,-0.038,0.496,-2.136,1.465,-3.540
0.007,-0.037,0.491,-1.648,0.244,-4.028
0.006,-0.035,0.490,0.000,-15.564,-4.639
0.010,-0.037,0.509,1.892,-2.563,-5.798
0.010,-0.041,0.516,2.258,-2.319,-6.042
0.010,-0.041,0.522,2.319,-1.892,-6.165
0.012,-0.044,0.524,2.197,-1.587,-6.042
0.013,-0.047,0.527,1.953,-1.343,-5.859
0.013,-0.045,0.524,2.197,-1.587,-5.249
0.015,-0.045,0.523,1.709,-1.221,-3.784
0.015,-0.040,0.520,0.854,-1.465,-3.113
0.015,-0.035,0.520,0.244,-1.953,-2.380
0.016,-0.029,0.520,-0.183,-2.197,-2.075
0.011,-0.023,0.522,0.000,-2.563,-2.075
0.010,-0.025,0.527,-0.427,-2.502,-2.441
0.011,-0.025,0.533,-0.549,-2.075,-2.136
0.010,-0.027,0.537,-0.610,-1.953,-2.258
0.012,-0.027,0.537,-1.343,-1.892,-2.319
0.015,-0.029,0.538,-1.648,-1.587,-2.319
0.016,-0.028,0.536,-1.526,-1.343,-2.380
0.014,-0.030,0.536,-2.075,-1.221,-2.380
0.016,-0.029,0.535,-2.686,-0.916,-2.136
0.016,-0.032,0.531,-3.418,-1.770,-2.258
0.016,-0.034,0.561,-3.967,-1.099,-2.197
0.018,-0.041,0.530,-4.700,-1.465,-2.075
0.019,-0.045,0.529,-4.761,-1.404,-1.648
0.022,-0.053,0.528,-4.517,-0.732,-1.343
0.022,-0.054,0.524,-5.249,-1.282,-0.916
0.021,-0.055,0.525,-5.005,-1.038,-0.427
0.020,-0.057,0.521,-4.822,-0.977,0.122
0.021,-0.054,0.520,-4.517,-0.366,0.549
0.021,-0.057,0.517,-4.944,-1.221,0.916
0.021,-0.058,0.516,-4.578,-1.343,0.977
0.024,-0.056,0.518,-3.906,-1.343,1.465
0.023,-0.058,0.516,-3.601,-1.221,1.831

0.856,-1.785,0.010,-40.710,18.860,-299.988
0.861,-1.885,-0.012,-36.926,12.878,-278.503
0.857,-1.981,-0.019,-32.227,8.362,-249.939
0.847,-2.044,-0.018,-27.710,1.038,-225.830
0.830,-2.101,-0.002,-24.963,-3.357,-196.533
0.816,-2.144,0.024,-22.400,-10.132,-170.959
0.808,-2.188,0.045,-21.667,-14.221,-140.137
0.804,-2.208,0.061,-19.836,-19.714,-113.708
0.804,-2.202,0.074,-17.578,-24.231,-82.031
0.794,-2.177,0.088,-13.794,-26.245,-56.824
0.772,-2.137,0.104,-9.888,-28.687,-28.687
0.749,-2.077,0.123,-2.808,-30.884,-7.019
0.726,-2.014,0.147,3.662,-30.701,15.930
0.704,-1.932,0.179,12.024,-29.724,32.471
0.684,-1.868,0.201,20.203,-26.855,50.110
0.672,-1.809,0.226,28.442,-22.827,63.110
0.663,-1.754,0.238,35.645,-17.090,78.552
0.652,-1.699,0.236,45.715,-11.841,90.637
0.635,-1.641,0.229,54.321,-6.714,103.455
0.617,-1.585,0.208,64.941,-0.366,113.464
0.592,-1.517,0.184,73.730,4.211,124.207
0.575,-1.455,0.157,83.557,8.240,132.141
0.557,-1.390,0.134,88.562,9.888,141.113
0.545,-1.339,0.114,93.201,10.254,148.010
0.545,-1.289,0.096,96.497,9.888,156.860
0.547,-1.253,0.074,97.351,7.568,164.856
0.527,-1.079,0.044,104.370,1.099,205.017
0.517,-1.022,0.029,106.079,-0.854,213.257
0.509,-0.965,0.021,107.239,-4.028,223.328
0.510,-0.907,0.023,106.018,-6.958,231.140
0.507,-0.869,0.021,103.821,-11.414,241.272
0.504,-0.819,0.014,99.548,-15.137,250.427
0.503,-0.778,0.014,96.008,-20.630,261.719
0.505,-0.718,0.016,92.163,-25.269,270.996
0.504,-0.666,0.026,90.088,-30.884,281.128
0.500,-0.598,0.039,87.891,-33.508,289.185
0.487,-0.536,0.048,86.548,-36.438,297.119
0.470,-0.446,0.051,85.022,-39.551,302.856
0.450,-0.406,0.046,84.229,-42.175,308.228
0.433,-0.320,0.039,84.045,-46.631,312.805
0.414,-0.282,0.034,85.327,-49.500,316.284
0.400,-0.216,0.033,88.562,-54.138,318.115
0.379,-0.131,0.035,92.773,-56.824,318.848
0.357,-0.059,0.040,97.168,-60.547,318.420
0.339,0.030,0.055,99.854,-63.843,315.491
0.314,0.087,0.069,101.624,-66.528,312.256
0.287,0.145,0.085,101.990,-69.275,309.448
0.264,0.188,0.106,101.318,-71.838,305.908
0.247,0.245,0.118,101.074,-75.989,303.284
0.238,0.300,0.139,101.318,-78.918,299.744
0.202,0.543,0.222,95.215,-85.388,284.180
0.178,0.587,0.246,92.896,-87.036,280.273
0.146,0.617,0.264,90.881,-89.722,276.978
0.129,0.659,0.287,88.745,-92.957,274.597
0.111,0.698,0.313,86.243,-96.741,272.644
0.109,0.777,0.344,83.801,-99.976,270.935
0.106,0.814,0.365,81.970,-102.783,268.127
0.099,0.876,0.398,77.637,-104.614,265.076
0.076,0.956,0.422,73.792,-106.262,259.216
0.041,1.021,0.448,69.824,-107.605,252.869
-0.001,1.099,0.468,65.857,-110.291,245.605
-0.041,1.175,0.502,47.363,-114.258,235.962
-0.085,1.257,0.544,58.655,-119.019,226.257
-0.080,1.345,0.646,54.443,-120.728,213.623
-0.119,1.436,0.655,50.110,-123.657,199.036
-0.110,1.486,0.812,46.143,-117.981,183.655
-0.152,1.573,0.835,36.804,-109.863,170.410
-0.156,1.594,0.863,31.494,-102.722,151.184
-0.173,1.602,0.903,28.625,-97.717,134.827
-0.199,1.614,0.897,28.687,-78.796,116.882
-0.205,1.630,0.903,27.588,-91.125,104.431
-0.187,1.665,0.914,24.231,-88.257,90.027
-0.178,1.694,0.919,16.113,-81.909,78.979
-0.175,1.721,0.913,8.301,-77.820,66.040
-0.157,1.663,0.884,-21.423,-64.636,16.785
-0.150,1.630,0.862,-30.273,-60.303,7.202
-0.132,1.596,0.843,-36.926,-58.411,-3.174
-0.124,1.572,0.816,-44.800,-57.617,-11.780
-0.105,1.545,0.804,-51.086,-56.885,-20.935
-0.096,1.503,0.786,-58.594,-55.847,-29.114
-0.077,1.508,0.776,-64.941,-54.810,-40.161
-0.059,1.474,0.759,-71.777,-52.185,-48.889
-0.037,1.431,0.739,-75.684,-50.598,-59.265
-0.020,1.374,0.718,-79.163,-46.692,-67.017
0.006,1.325,0.658,-81.360,-43.213,-75.378
0.018,1.271,0.647,-81.665,-39.185,-81.665
0.027,1.226,0.564,-81.177,-36.011,-89.600
0.035,1.178,0.534,-81.909,-34.485,-96.436
0.040,1.134,0.489,-83.435,-34.912,-104.858
0.047,1.076,0.453,-87.097,-36.438,-112.061
0.056,1.019,0.435,-91.614,-39.612,-120.544
0.073,0.937,0.419,-97.534,-41.931,-127.197
0.092,0.862,0.405,-102.783,-45.532,-134.460
0.111,0.764,0.385,-108.215,-47.668,-139.526
0.123,0.682,0.371,-110.596,-49.988,-144.958
0.161,0.297,0.337,-95.703,-54.138,-158.264
0.171,0.196,0.358,-86.060,-52.979,-159.912
0.178,0.121,0.365,-77.698,-51.025,-161.194
0.167,0.045,0.366,-67.932,-49.072,-160.583
0.157,-0.016,0.348,-60.730,-49.500,-158.997
0.151,-0.071,0.330,-55.359,-50.598,-157.043
0.149,-0.105,0.315,-52.368,-54.810,-155.396
0.148,-0.149,0.316,-49.072,-59.082,-154.663
0.149,-0.184,0.334,-46.570,-65.002,-154.114
0.144,-0.234,0.361,-44.373,-68.726,-154.419
0.148,-0.283,0.396,-42.664,-71.777,-155.090
0.149,-0.350,0.422,-38.696,-72.998,-154.602
0.153,-0.411,0.434,-34.729,-73.364,-154.236
0.152,-0.476,0.443,-27.893,-74.646,-152.710
0.151,-0.526,0.448,-21.667,-75.195,-150.940
0.147,-0.584,0.462,-14.221,-76.111,-148.071
0.146,-0.624,0.487,-8.057,-76.416,-145.508
0.138,-0.671,0.513,-3.296,-77.942,-143.066
0.134,-0.917,0.645,6.714,-73.059,-125.671
0.147,-1.000,0.645,8.118,-70.984,-116.943
0.160,-1.010,0.641,11.169,-70.618,-105.591
0.169,-1.028,0.639,14.282,-70.251,-95.154
0.172,-1.030,0.643,16.357,-71.472,-82.764
0.172,-1.021,0.663,17.334,-72.388,-72.815
0.176,-1.007,0.687,16.968,-74.890,-60.608
0.183,-0.995,0.726,14.954,-75.928,-50.537
0.197,-0.973,0.755,12.939,-76.843,-38.879
0.205,-0.951,0.797,9.521,-76.782,-28.748
0.210,-0.924,0.826,7.202,-76.172,-16.724
0.211,-0.885,0.858,5.798,-73.669,-7.446
0.211,-0.828,0.888,5.493,-71.594,2.136
0.207,-0.769,0.922,3.784,-66.589,8.301
0.196,-0.693,0.947,1.465,-63.171,13.855
0.190,-0.639,0.971,-1.221,-58.044,17.212
0.181,-0.583,0.993,-4.089,-53.955,19.836
0.181,-0.545,1.013,-5.920,-47.302,22.095
0.177,-0.504,1.014,-6.104,-41.565,24.658
0.170,-0.470,1.002,-6.042,-34.058,26.062
0.165,-0.427,0.986,-2.930,-28.015,27.344
0.153,-0.391,0.959,0.977,-21.179,27.527
0.140,-0.342,0.937,5.981,-15.503,27.893
0.132,-0.304,0.914,9.766,-10.376,27.527
0.120,-0.258,0.897,13.550,-5.920,26.733
0.114,-0.226,0.883,14.526,-1.465,26.367
0.106,-0.189,0.874,15.381,1.953,26.123
0.100,-0.167,0.855,15.259,5.981,25.452
0.097,-0.147,0.828,15.137,9.644,25.635
0.093,-0.127,0.801,16.113,13.611,26.367
0.078,-0.099,0.763,16.663,16.541,27.100
0.063,-0.072,0.731,17.151,18.677,27.893
0.047,-0.045,0.697,17.273,20.813,28.320
0.033,-0.010,0.667,17.395,21.667,27.954
0.024,0.020,0.628,16.418,21.606,27.527
0.016,0.050,0.603,15.381,21.179,27.100
0.007,0.078,0.573,13.550,19.897,26.550
-0.015,0.155,0.515,8.667,13.306,22.339
-0.021,0.172,0.510,7.812,12.207,20.996
-0.027,0.188,0.505,7.812,10.925,18.921
-0.029,0.199,0.512,7.141,10.315,16.724
-0.033,0.207,0.514,6.775,10.071,14.160
-0.036,0.208,0.510,4.578,9.583,11.902
-0.038,0.204,0.502,3.784,9.521,9.216
-0.039,0.196,0.495,1.831,8.667,7.507
-0.042,0.184,0.486,0.610,7.446,4.578
-0.042,0.172,0.480,-1.221,5.371,2.869
-0.041,0.157,0.481,-2.747,3.723,0.366
-0.036,0.147,0.488,-2.563,2.441,-1.587
-0.001,0.135,0.495,-2.625,2.075,-3.235
-0.024,0.120,0.500,-3.113,2.380,-5.310
-0.017,0.104,0.501,-2.808,1.892,-7.019
-0.011,0.089,0.501,-2.625,1.404,-8.240
-0.008,0.080,0.499,-1.221,1.709,-9.155
-0.004,0.075,0.503,-1.160,1.404,-9.399
0.031,0.067,0.505,-1.465,1.099,-10.132
0.005,0.063,0.503,-2.136,0.427,-11.108
0.006,0.057,0.500,-4.456,-0.732,-10.925
0.016,0.049,0.503,-6.653,-2.197,-11.230
0.021,0.038,0.504,-9.460,-3.723,-11.230
0.030,0.034,0.505,-11.414,-4.639,-10.498
0.032,0.028,0.510,-13.184,-5.493,-10.071
0.035,0.019,0.512,-14.404,-6.287,-9.705
0.036,0.011,0.514,-15.076,-6.592,-9.277
0.039,0.003,0.515,-15.137,-6.592,-9.094
0.039,-0.005,0.523,-15.076,-6.714,-8.911
0.045,-0.006,0.525,-14.099,-6.287,-8.423
0.048,-0.012,0.528,-12.512,-5.920,-8.301
0.053,-0.016,0.501,-11.353,-3.784,-8.118
0.057,-0.022,0.529,-9.399,-3.540,-7.751
0.055,-0.025,0.522,-7.507,-2.075,-7.935
0.046,-0.028,0.512,-5.249,-2.136,-7.812
0.036,-0.027,0.505,-3.540,-1.160,-7.751
0.030,-0.020,0.503,-1.709,-2.502,-8.545
0.029,-0.015,0.504,-0.549,-1.770,-9.644
0.032,-0.014,0.504,0.610,-2.563,-10.498
0.036,-0.017,0.509,1.404,-2.380,-11.475
0.039,-0.021,0.520,2.258,-2.075,-11.719
0.043,-0.025,0.560,2.258,-2.441,-11.658
0.042,-0.029,0.535,2.197,-1.648,-11.475
0.043,-0.032,0.540,1.526,-1.282,-10.864
0.047,-0.034,0.540,0.244,-0.732,-9.949
0.051,-0.034,0.539,-0.549,-0.793,-8.972
0.056,-0.029,0.538,-2.014,-0.244,-7.996
0.058,-0.022,0.544,-2.991,-0.366,-6.592
0.060,-0.017,0.541,-4.211,0.488,-5.798
0.059,-0.009,0.536,-6.104,0.610,-4.333
0.059,-0.003,0.530,-7.202,0.305,-3.906
0.055,-0.001,0.524,-7.080,0.244,-3.845
0.053,-0.004,0.520,-6.836,0.427,-3.845
0.049,-0.002,0.516,-6.592,0.671,-3.662
0.046,-0.004,0.513,-5.493,0.610,-3.723
0.044,-0.003,0.512,-4.395,0.671,-4.211
0.039,0.001,0.512,-3.235,0.061,-4.761
0.036,0.002,0.516,-3.906,0.305,-5.371
0.039,-0.031,0.520,-3.845,0.610,-5.737
0.038,-0.002,0.520,-3.296,1.099,-6.531
0.036,-0.002,0.521,-3.723,0.977,-7.141
0.037,-0.006,0.525,-4.089,1.221,-7.812
0.037,-0.008,0.524,-4.211,1.465,-8.423
0.038,-0.013,0.522,-4.517,2.258,-8.789
0.034,-0.016,0.517,-4.883,2.258,-9.216
0.037,-0.026,0.513,-5.066,3.052,-9.094
0.035,-0.029,0.506,-4.456,2.869,-8.850
0.035,-0.031,0.498,-4.211,3.052,-8.362
0.036,-0.062,0.492,-3.296,3.296,-7.874
0.036,-0.029,0.486,-2.930,3.357,-7.690
0.031,-0.028,0.467,-2.563,-0.305,-5.188
0.030,-0.022,0.472,-2.563,-1.526,-4.700
0.033,-0.015,0.478,-2.136,-2.930,-4.578
0.033,-0.015,0.484,-2.319,-2.808,-4.272
0.030,-0.010,0.488,-2.197,-3.052,-3.540
0.027,-0.011,0.494,-2.258,-3.174,-4.089
0.029,-0.011,0.493,-1.404,-2.991,-4.333
0.032,-0.012,0.499,-0.793,-3.601,-4.456
0.037,-0.019,0.500,0.366,-3.174,-5.127
0.039,-0.022,0.501,1.160,-3.235,-5.249
0.041,-0.030,0.505,1.709,-2.502,-4.883
0.044,-0.034,0.505,2.319,-3.357,-4.883
0.045,-0.037,0.505,3.845,-3.296,-4.700
0.043,-0.042,0.510,4.150,-3.113,-4.761
0.045,-0.046,0.510,3.296,-3.479,-4.700
0.048,-0.051,0.508,2.441,-3.418,-4.089
0.052,-0.056,0.508,1.221,-4.517,-3.418
0.052,-0.057,0.511,0.366,-4.639,-2.380
0.052,-0.063,0.509,-1.282,-4.944,-1.038
0.049,-0.064,0.510,-1.465,-5.920,0.122
0.049,-0.063,0.517,-1.282,-6.470,1.770
0.053,-0.032,0.518,-1.038,-6.042,2.441
0.048,-0.053,0.519,-0.183,-5.981,3.418
0.046,-0.040,0.529,0.305,-5.798,4.028
0.041,-0.029,0.533,1.099,-5.249,4.272
0.034,-0.017,0.531,1.831,-4.578,4.028
0.027,-0.002,0.528,1.404,-4.883,3.662
0.025,0.007,0.519,2.625,-4.150,2.258
0.020,0.016,0.514,3.357,-4.761,0.244
0.028,0.017,0.517,3.052,-5.615,-0.610
0.036,0.027,0.522,3.479,-6.104,-2.014
0.032,0.024,0.521,4.639,-6.348,-3.296
0.031,0.017,0.528,4.700,-5.737,-4.456
0.029,0.015,0.538,4.578,-5.859,-5.005
0.032,0.009,0.543,4.395,-4.761,-5.615
0.033,0.001,0.544,3.479,-4.883,-6.226
0.037,-0.001,0.543,3.479,-4.700,-6.348
0.037,-0.005,0.548,3.113,-4.333,-6.714
0.040,-0.008,0.548,2.502,-4.089,-7.080
0.042,-0.008,0.548,1.709,-3.357,-7.385
0.040,-0.015,0.549,0.916,-3.174,-7.324
0.040,-0.016,0.549,0.610,-2.014,-7.874
0.039,-0.020,0.551,0.183,-2.319,-8.362
0.041,-0.021,0.551,-0.061,-1.709,-8.972
0.045,-0.028,0.550,-1.099,-1.526,-8.850
0.053,-0.035,0.548,-1.770,-1.038,-8.118
0.060,-0.041,0.545,-2.808,-1.587,-7.446
0.062,-0.043,0.542,-2.014,-0.793,-6.348
0.059,-0.045,0.538,-2.075,-0.916,-5.493
0.051,-0.044,0.536,-2.136,-0.916,-5.005
0.049,-0.045,0.535,-1.343,-1.038,-4.822
0.048,-0.043,0.536,-0.610,0.183,-4.089
0.047,-0.042,0.535,0.061,0.000,-3.723
0.047,-0.042,0.534,1.160,0.244,-3.723
0.045,-0.039,0.532,2.258,1.282,-2.991
0.046,-0.039,0.530,2.563,1.892,-2.502
0.044,-0.040,0.529,3.479,2.136,-1.770
0.039,-0.039,0.527,4.028,2.686,-1.282
0.039,-0.043,0.517,3.906,3.052,-0.732
0.034,-0.045,0.511,3.235,3.052,-0.244
0.036,-0.043,0.501,2.930,3.296,0.671
0.037,-0.043,0.493,2.319,2.136,1.404
0.037,-0.045,0.483,2.380,1.770,1.953
0.034,-0.045,0.479,2.136,0.610,2.686
0.031,-0.043,0.473,2.747,-0.305,3.540
0.026,-0.036,0.468,3.174,-1.404,3.784
0.023,-0.028,0.498,3.784,-2.747,3.479
0.022,-0.020,0.474,3.906,-3.967,3.418
0.021,-0.013,0.478,3.723,-5.249,2.380
0.021,-0.012,0.486,3.174,-6.042,1.648
0.024,-0.014,0.498,2.258,-6.958,0.916
0.027,-0.016,0.507,1.831,-7.690,0.061
0.030,-0.017,0.517,2.014,-7.202,-0.366
0.033,-0.015,0.522,2.075,-7.568,-0.793
0.036,-0.015,0.527,2.258,-6.836,-0.854
0.035,-0.012,0.534,2.319,-6.592,-1.221
0.037,-0.009,0.535,1.221,-6.592,-1.282
0.037,-0.008,0.539,1.221,-6.653,-1.770
0.041,-0.003,0.542,1.038,-6.592,-2.136
0.039,-0.003,0.543,0.183,-6.104,-2.319

0.718,-1.692,-0.213,-61.646,20.630,-304.260
0.735,-1.833,-0.228,-58.289,15.564,-288.696
0.747,-1.942,-0.243,-55.786,8.545,-267.273
0.720,-2.056,-0.259,-50.598,1.770,-247.559
0.740,-2.128,-0.259,-43.945,-6.226,-223.267
0.740,-2.219,-0.259,-35.217,-13.916,-201.904
0.758,-2.274,-0.241,-28.503,-21.790,-175.232
0.756,-2.335,-0.206,-18.127,-28.931,-151.733
0.749,-2.372,-0.166,-10.559,-35.339,-121.277
0.746,-2.383,-0.137,-1.648,-41.382,-91.003
0.744,-2.376,-0.106,8.545,-45.654,-65.857
0.743,-2.343,-0.079,18.921,-49.255,-36.499
0.737,-2.293,-0.039,33.691,-51.636,-14.771
0.715,-2.221,-0.012,47.729,-52.612,9.521
0.704,-2.153,0.024,66.101,-52.551,27.954
0.692,-2.078,0.061,81.238,-51.025,48.462
0.691,-2.005,0.105,95.825,-47.302,64.758
0.684,-1.916,0.134,111.694,-43.335,82.947
0.677,-1.838,0.170,139.099,-38.757,97.168
0.663,-1.751,0.193,135.315,-34.302,112.305
0.620,-1.444,0.182,161.072,-12.390,154.602
0.609,-1.394,0.146,164.368,-9.277,162.231
0.602,-1.339,0.113,167.786,-7.935,169.739
0.592,-1.296,0.082,170.654,-7.874,178.528
0.585,-1.252,0.065,174.438,-8.118,186.279
0.580,-1.218,0.049,177.551,-9.460,195.801
0.584,-1.176,0.037,181.274,-11.108,204.102
0.587,-1.138,0.041,184.021,-11.536,214.600
0.597,-1.093,0.040,185.547,-11.963,224.426
0.598,-1.051,0.029,186.340,-12.512,236.023
0.599,-0.998,0.008,186.523,-13.916,246.643
0.601,-0.940,-0.008,186.890,-16.602,257.935
0.599,-0.846,-0.025,186.096,-19.409,267.456
0.603,-0.803,-0.030,185.486,-22.766,278.137
0.609,-0.735,-0.032,182.922,-26.184,286.377
0.612,-0.656,-0.032,182.251,-28.625,297.058
0.607,-0.563,-0.040,181.458,-32.288,305.237
0.602,-0.510,-0.048,181.519,-36.255,315.186
0.594,-0.389,-0.048,182.251,-40.955,322.632
0.560,0.078,0.023,184.448,-53.833,332.458
0.544,0.170,0.054,182.251,-55.359,329.895
0.524,0.273,0.071,178.406,-57.251,326.721
0.506,0.324,0.096,175.964,-58.411,324.341
0.498,0.428,0.129,172.607,-58.716,322.327
0.485,0.487,0.149,169.250,-57.800,319.092
0.469,0.560,0.165,165.466,-57.068,315.857
0.439,0.633,0.171,161.438,-55.969,310.669
0.399,0.687,0.175,156.189,-55.725,304.871
0.326,0.721,0.171,147.888,-55.725,282.471
0.266,0.728,0.156,125.549,-58.899,289.734
0.226,0.736,0.142,135.742,-63.660,284.790
0.207,0.769,0.150,134.155,-72.388,281.067
0.208,0.830,0.187,134.155,-80.017,279.358
0.158,0.882,0.251,132.935,-84.717,278.503
0.216,1.045,0.325,131.165,-93.262,275.330
0.190,1.150,0.420,126.343,-107.788,271.484
0.108,1.227,0.471,119.873,-100.769,263.489
0.087,1.321,0.571,111.267,-97.656,253.601
0.071,1.409,0.639,79.834,-90.698,246.765
0.031,1.485,0.666,76.721,-85.510,232.544
-0.015,1.504,0.688,68.237,-87.585,220.825
-0.047,1.562,0.696,63.538,-92.834,208.130
-0.091,1.753,0.897,24.780,-86.304,144.653
-0.096,1.731,0.910,13.672,-77.454,129.517
-0.129,1.686,0.906,5.615,-73.486,111.450
-0.130,1.659,0.901,1.282,-71.960,98.999
-0.123,1.665,0.895,-7.202,-72.021,90.759
-0.097,1.687,0.920,-16.907,-72.510,82.520
-0.072,1.716,0.955,-30.884,-70.862,74.585
-0.073,1.738,0.984,-42.786,-66.711,62.500
-0.094,1.744,0.990,-57.190,-63.904,51.575
-0.107,1.728,0.989,-69.885,-60.669,38.025
-0.101,1.697,0.984,-82.153,-57.312,26.489
-0.091,1.669,0.983,-90.942,-51.575,12.817
-0.079,1.626,0.961,-100.037,-48.096,-14.404
-0.073,1.580,0.937,-105.774,-44.495,-12.573
-0.067,1.523,0.922,-109.070,-42.786,-25.391
-0.049,1.474,0.908,-110.596,-39.978,-35.278
-0.024,1.422,0.899,-111.328,-36.865,-46.448
0.002,1.382,0.890,-111.633,-31.433,-54.810
0.032,1.330,0.883,-112.549,-26.306,-64.697
0.052,1.290,0.869,-113.831,-19.165,-72.266
0.065,1.239,0.849,-114.685,-14.404,-81.177
0.077,1.201,0.807,-116.089,-9.277,-88.135
0.150,1.036,0.628,-126.038,-3.540,-117.554
0.175,1.023,0.607,-127.869,-3.296,-125.000
0.193,0.944,0.587,-128.784,-2.502,-131.775
0.215,0.923,0.568,-128.601,-1.038,-138.855
0.221,0.874,0.542,-127.319,1.343,-144.836
0.232,0.820,0.520,-124.878,2.991,-152.039
0.228,0.775,0.482,-121.399,4.761,-158.752
0.224,0.717,0.453,-117.310,6.042,-166.931
0.221,0.668,0.428,-113.342,6.409,-173.157
0.224,0.607,0.413,-109.619,6.287,-181.580
0.226,0.541,0.416,-107.483,7.202,-188.171
0.238,0.443,0.418,-104.553,7.324,-194.702
0.250,0.353,0.409,-102.722,9.338,-198.059
0.263,0.236,0.388,-99.121,9.949,-199.829
0.274,0.143,0.362,-94.788,11.230,-200.928
0.269,0.030,0.330,-89.294,10.132,-201.111
0.243,-0.069,0.315,-84.900,8.911,-200.989
0.213,-0.182,0.310,-79.712,6.592,-199.768
0.187,-0.280,0.343,-76.599,4.272,-197.449
0.175,-0.388,0.291,-71.960,1.709,-194.275
0.177,-0.464,0.264,-68.481,-2.197,-188.416
0.185,-0.542,0.234,-63.049,-7.996,-183.167
0.190,-0.591,0.224,-58.594,-14.221,-176.147
0.145,-0.741,0.289,-30.945,-28.687,-154.907
0.133,-0.788,0.308,-22.034,-30.579,-151.855
0.132,-0.836,0.320,-15.442,-30.640,-147.095
0.136,-0.885,0.319,-7.019,-32.043,-139.099
0.143,-0.918,0.323,0.549,-33.630,-131.042
0.141,-0.937,0.327,4.395,-37.231,-120.361
0.136,-0.943,0.333,10.315,-40.527,-110.657
0.123,-0.933,0.345,13.916,-44.556,-100.342
0.109,-0.919,0.375,15.381,-49.133,-91.736
0.099,-0.901,0.413,14.465,-54.199,-81.665
0.093,-0.890,0.461,11.658,-57.739,-74.646
0.085,-0.892,0.495,8.362,-61.523,-65.918
0.092,-0.895,0.539,4.211,-64.453,-57.617
0.101,-0.889,0.575,1.038,-65.735,-47.546
0.105,-0.874,0.618,-2.686,-65.735,-39.063
0.101,-0.845,0.651,-3.845,-63.965,-29.175
0.091,-0.809,0.682,-4.028,-61.646,-22.705
0.083,-0.757,0.701,-3.723,-58.716,-16.541
0.078,-0.710,0.720,-4.761,-55.054,-12.634
0.079,-0.661,0.736,-6.409,-52.490,-9.644
0.083,-0.597,0.752,-8.362,-49.561,-6.836
0.090,-0.601,0.767,-9.155,-46.082,-3.967
0.093,-0.583,0.782,-10.376,-41.626,-1.099
0.090,-0.558,0.787,-11.169,-37.720,2.441
0.085,-0.529,0.779,-10.559,-33.325,5.127
0.065,-0.360,0.729,-6.958,-22.339,9.949
0.065,-0.329,0.727,-6.897,-20.508,9.888
0.066,-0.302,0.724,-6.531,-19.165,9.888
0.066,-0.288,0.722,-5.859,-17.273,9.460
0.065,-0.268,0.721,-4.578,-14.832,9.521
0.063,-0.251,0.716,-3.052,-12.573,9.460
0.066,-0.227,0.714,-0.732,-9.766,9.277
0.064,-0.205,0.712,0.366,-7.568,9.827
0.062,-0.186,0.708,1.404,-4.822,9.705
0.062,-0.170,0.699,2.502,-2.625,9.949
0.062,-0.152,0.686,2.808,-0.183,10.376
0.067,-0.133,0.673,1.587,1.099,11.108
0.062,-0.119,0.656,1.770,3.113,12.024
