aX,aY,aZ,gX,gY,gZ
0.739,-0.200,-0.308,29.602,-348.572,48.645
0.736,-0.172,-0.174,43.518,-354.492,50.903
0.731,-0.142,-0.059,51.697,-374.146,52.856
0.727,-0.103,0.086,58.228,-363.037,54.199
0.750,0.156,0.738,42.908,-383.667,61.523
0.771,0.164,0.914,32.959,-389.709,63.477
0.788,0.176,1.131,24.109,-394.409,65.674
0.825,0.250,1.343,16.357,-395.203,68.115
0.856,0.329,1.602,8.423,-388.489,66.772
0.818,0.438,1.802,1.160,-380.371,63.293
0.789,0.555,2.040,-3.235,-365.540,57.800
0.769,0.672,2.228,-6.165,-349.548,50.415
0.760,0.735,2.434,-3.235,-329.163,39.917
0.749,0.781,2.605,5.432,-315.247,28.992
0.742,0.811,2.868,15.564,-296.814,14.404
0.727,0.798,3.070,23.010,-274.841,2.502
0.688,0.765,3.250,28.809,-246.765,-5.859
0.653,0.731,3.375,31.250,-207.703,-9.949
0.602,0.687,3.398,28.198,-157.349,-13.428
0.557,0.651,3.334,22.461,-135.742,-15.076
0.497,0.604,3.233,15.198,-94.299,-15.808
0.450,0.555,3.089,5.554,-85.571,-15.076
0.426,0.496,2.963,-1.648,-70.007,-14.282
0.411,0.423,2.818,-8.118,-54.688,-12.146
0.389,0.348,2.706,-11.597,-40.894,-6.897
0.361,0.306,2.566,-14.526,-25.085,-1.709
0.307,0.276,2.429,-18.066,-11.597,4.700
0.256,0.271,2.252,-22.583,1.221,9.155
0.182,0.274,2.108,-26.367,8.850,11.841
0.124,0.262,1.921,-29.602,13.672,12.451
0.084,0.244,1.798,-32.959,14.160,11.963
0.037,0.206,1.659,-35.950,16.418,10.864
-0.006,0.180,1.553,-36.438,16.052,10.376
0.036,0.160,1.471,-35.828,18.677,10.315
0.032,0.146,1.399,-36.865,23.560,11.230
0.003,0.133,1.279,-34.058,23.499,9.460
0.011,0.124,1.201,-29.053,18.250,7.874
0.041,0.118,1.169,-28.870,21.240,10.681
0.023,0.129,1.070,-30.029,25.574,16.052
-0.122,0.147,0.940,-31.006,19.531,17.212
-0.064,0.193,0.929,-31.006,5.798,10.376
-0.186,-0.057,0.681,-20.996,-18.250,-40.710
-0.159,-0.026,0.832,-27.954,-35.950,-7.507
0.297,0.109,1.139,-34.119,-2.502,9.644
0.385,0.094,1.052,-36.682,61.890,11.292
0.257,0.087,0.863,-22.705,74.036,7.141
0.103,0.150,0.663,-10.437,67.749,-3.418
0.035,0.194,0.541,0.549,39.246,-14.099
0.044,0.174,0.545,2.502,17.944,-20.935
0.098,0.122,0.602,-0.305,6.470,-22.278
0.160,0.084,0.653,-5.554,6.775,-21.973
0.161,0.063,0.667,-7.874,10.437,-21.973
0.152,0.045,0.678,-8.362,12.329,-21.912
0.144,0.023,0.685,-7.629,14.587,-21.545
0.137,-0.006,0.681,-7.996,15.808,-19.592
0.134,-0.017,0.667,-7.935,15.747,-15.625
0.139,-0.031,0.651,-9.155,16.602,-12.573
0.146,-0.042,0.642,-9.155,16.418,-8.057
0.142,-0.055,0.636,-6.958,15.503,-3.601
0.145,-0.049,0.646,-6.104,13.977,1.404
0.146,-0.033,0.663,-3.906,13.550,5.920
0.144,-0.016,0.671,-2.563,15.076,11.414
0.143,0.008,0.672,-3.357,17.578,15.137
0.135,0.029,0.667,-5.676,20.508,18.860
0.126,0.049,0.640,-6.531,22.583,21.973
0.138,0.073,0.610,-8.789,22.949,24.353
0.086,0.115,0.563,-10.742,21.179,25.208
0.127,0.159,0.566,-11.719,20.752,25.146
0.082,0.177,0.515,-14.282,17.700,23.865
0.122,0.199,0.528,-15.808,13.428,20.813
0.098,0.207,0.526,-18.372,11.353,17.944
0.097,0.204,0.517,-19.958,10.010,14.343
0.091,0.188,0.513,-20.752,7.751,9.216
0.098,0.159,0.514,-21.912,6.836,6.897
0.100,0.135,0.514,-22.888,7.751,6.592
0.102,0.114,0.507,-22.888,8.911,5.737
0.108,0.085,0.491,-22.278,11.597,4.211
0.103,0.056,0.467,-19.714,12.817,2.686
0.098,0.023,0.451,-17.029,14.099,1.465
0.094,0.004,0.427,-14.648,14.709,1.770
0.095,-0.015,0.403,-11.963,14.709,2.502
0.096,-0.025,0.389,-10.681,15.381,3.479
0.124,-0.035,0.372,-9.216,15.259,4.700
0.093,-0.033,0.359,-8.545,13.733,5.920
0.064,-0.034,0.353,-7.751,11.597,6.653
0.090,-0.034,0.353,-7.507,8.911,7.874
0.102,-0.029,0.360,-7.935,6.714,8.728
0.082,-0.014,0.361,-8.606,3.967,9.827
0.082,0.001,0.372,-10.193,3.357,10.681
0.064,0.012,0.370,-10.742,0.671,10.132
0.064,0.015,0.383,-11.230,-0.916,10.010
0.057,0.024,0.393,-11.719,-0.122,11.108
0.063,0.039,0.383,-11.597,0.488,11.108
0.057,0.055,0.383,-9.949,-0.061,10.010
0.068,0.060,0.387,-8.728,-0.122,8.423
0.061,0.066,0.398,-6.226,-0.183,7.019
0.064,0.069,0.402,-4.700,-0.916,3.723
0.060,0.063,0.410,-3.540,-1.831,1.099
0.062,0.050,0.417,-3.906,-2.197,-0.427
0.070,0.040,0.432,-3.479,-2.441,-0.671
0.085,0.033,0.442,-4.211,-2.380,-0.610
0.124,0.029,0.455,-5.249,-2.258,0.000
0.099,0.029,0.461,-5.798,-1.831,0.122
0.103,0.028,0.467,-7.019,-1.892,0.061
0.102,0.029,0.474,-7.996,-1.770,1.465
0.108,0.028,0.480,-9.460,-1.953,1.587
0.103,0.033,0.483,-10.559,-1.465,1.709
0.112,0.056,0.516,-15.625,0.916,2.686
0.114,0.057,0.522,-17.517,1.587,2.747
0.100,0.059,0.521,-18.127,2.991,2.441
0.091,0.062,0.513,-18.616,3.662,2.197
0.081,0.064,0.508,-18.860,5.310,1.404
0.080,0.069,0.503,-17.456,5.798,0.305
0.072,0.067,0.498,-17.334,7.385,-0.488
0.074,0.067,0.493,-17.273,7.812,-1.587
0.071,0.069,0.484,-16.357,8.667,-3.235
0.080,0.062,0.485,-15.015,8.179,-4.700
0.082,0.055,0.488,-13.855,9.216,-5.676
0.097,0.049,0.488,-12.695,9.155,-7.141
0.088,0.046,0.487,-11.414,9.644,-7.507
0.098,0.041,0.489,-10.559,9.705,-7.996
0.096,0.039,0.487,-9.644,8.667,-8.240
0.098,0.037,0.495,-8.240,8.301,-8.362
0.101,0.004,0.495,-7.935,7.324,-8.423
0.101,0.029,0.500,-8.667,7.446,-8.179
0.111,0.032,0.506,-9.644,6.226,-7.507
0.110,0.026,0.501,-9.521,5.310,-6.409

0.325,-0.512,-1.761,-0.183,-85.327,-99.792
0.356,-0.551,-1.746,10.010,-105.652,-90.210
0.377,-0.558,-1.712,22.156,-121.338,-79.956
0.394,-0.567,-1.644,40.161,-138.306,-73.242
0.422,-0.589,-1.570,57.800,-149.780,-67.078
0.458,-0.612,-1.441,78.491,-160.828,-62.683
0.493,-0.632,-1.365,91.614,-168.701,-57.495
0.557,-0.654,-1.295,112.976,-176.086,-53.528
0.568,-0.663,-1.173,134.094,-184.753,-48.767
0.624,-0.659,-1.091,159.912,-190.918,-44.495
0.612,-0.651,-0.999,176.636,-195.740,-40.161
0.620,-0.663,-0.896,188.477,-199.341,-36.987
0.627,-0.695,-0.796,193.665,-204.651,-32.410
0.625,-0.745,-0.711,193.176,-210.876,-27.466
0.631,-0.752,-0.591,185.059,-221.130,-20.264
0.636,-0.755,-0.486,159.668,-231.750,-13.794
0.703,-1.010,-0.091,31.067,-284.485,15.930
0.725,-1.042,0.025,11.108,-297.974,22.644
0.746,-1.081,0.139,-1.343,-309.387,31.555
0.763,-1.117,0.300,-10.803,-320.862,37.598
0.794,-1.178,0.448,-12.756,-325.439,44.617
0.829,-1.220,0.645,-8.545,-326.111,50.964
0.874,-1.234,0.819,-1.343,-320.435,59.326
0.898,-1.205,1.018,8.179,-308.838,66.650
0.894,-1.148,1.157,15.259,-298.462,75.073
0.868,-1.104,1.308,22.278,-287.109,80.750
0.829,-1.071,1.433,31.677,-279.419,85.144
0.809,-1.058,1.584,40.466,-269.348,88.135
0.805,-1.055,1.718,52.612,-258.301,92.163
0.814,-1.060,1.875,63.904,-242.126,97.290
0.813,-1.039,1.989,74.707,-224.304,105.530
0.778,-0.981,2.093,93.689,-204.834,118.469
0.734,-0.873,2.157,77.759,-190.613,129.150
0.676,-0.762,2.241,73.547,-178.528,141.052
0.635,-0.630,2.271,64.697,-169.495,148.865
0.592,-0.534,2.329,56.946,-161.621,154.419
0.566,-0.437,2.391,48.584,-152.161,157.349
0.547,-0.371,2.438,44.128,-138.245,159.485
0.406,-0.133,2.437,27.527,-82.458,166.016
0.361,-0.069,2.408,24.963,-73.303,165.222
0.328,-0.036,2.385,22.522,-63.293,163.086
0.317,-0.017,2.353,21.057,-52.795,160.583
0.318,-0.014,2.323,20.569,-42.175,157.654
0.318,-0.008,2.274,20.447,-27.344,156.006
0.305,0.018,2.223,19.775,-1.526,154.297
0.289,0.089,2.159,17.273,-5.981,153.931
0.262,0.108,2.101,15.808,1.282,154.358
0.240,0.150,2.037,14.893,7.629,153.137
0.219,0.180,1.995,15.686,12.268,150.391
0.203,0.184,1.964,18.677,18.250,145.813
0.199,0.176,1.945,24.597,24.963,141.479
0.194,0.152,1.931,31.799,37.170,139.465
0.183,0.144,1.893,41.687,47.791,140.015
0.160,0.154,1.853,47.119,58.044,141.663
0.142,0.168,1.809,50.110,66.650,143.494
0.133,0.193,1.780,50.476,71.716,145.508
0.135,0.219,1.754,49.866,75.745,147.705
-1.267,2.254,-1.363,108.459,76.843,85.266
-0.717,-0.678,1.866,3.174,71.289,152.466
0.187,0.490,1.991,27.222,146.484,129.578
0.099,0.358,1.897,68.726,121.094,151.672
0.154,0.511,1.694,46.936,148.010,169.617
0.173,0.485,1.646,-9.888,124.634,161.987
0.115,0.656,1.625,-8.789,133.118,148.987
0.141,0.712,1.563,12.390,116.760,169.128
-0.046,1.200,1.234,-13.000,117.371,147.827
-0.148,-0.480,1.546,14.038,-41.748,120.483
-0.632,1.603,1.358,-32.593,74.951,144.043
-0.129,1.136,1.601,5.798,139.465,119.202
0.242,0.901,1.816,34.058,163.940,113.037
-0.006,0.925,1.497,41.870,236.938,126.160
-0.083,0.998,1.346,33.997,197.693,96.313
-0.057,1.166,1.254,42.603,198.486,79.407
-0.017,1.237,1.176,30.945,162.720,82.703
0.028,1.250,1.175,18.982,154.480,66.223
0.141,1.203,1.224,12.085,141.663,44.861
0.182,1.211,1.245,4.517,142.822,45.593
0.165,1.132,1.262,-9.460,160.095,46.692
0.083,1.086,1.238,-20.020,164.062,30.640
0.048,1.048,1.147,-25.208,166.321,40.833
0.051,1.064,1.064,-29.358,158.630,52.124
0.090,1.108,1.001,-33.936,153.503,42.542
0.123,1.115,0.989,-37.781,148.499,32.959
0.108,1.115,0.960,-39.978,148.621,40.710
0.079,1.114,0.922,-42.114,147.278,22.339
0.047,1.129,0.900,-43.701,144.836,33.508
0.045,1.243,0.806,-47.913,135.010,37.109
0.005,1.082,0.835,-41.321,126.282,24.780
-0.009,1.148,0.844,-51.025,118.652,19.714
0.010,1.116,0.888,-64.697,110.352,23.254
0.052,1.239,0.997,-82.397,131.714,15.564
0.065,1.049,0.491,-96.558,124.634,11.475
0.039,0.744,0.597,-66.162,116.943,20.813
0.065,0.958,0.489,-76.294,111.328,26.001
0.064,0.968,0.461,-72.144,106.689,19.165
-0.004,1.006,0.501,-75.684,94.543,17.151
-0.005,0.972,0.515,-79.224,94.727,15.015
0.087,0.895,0.436,-69.031,90.637,13.550
0.109,0.853,0.389,-55.115,89.233,15.869
0.110,0.829,0.427,-39.734,86.548,15.320
0.073,0.809,0.358,-27.222,81.543,13.245
0.083,0.710,0.398,31.189,60.303,5.920
0.110,0.629,0.421,47.302,60.913,1.160
0.134,0.599,0.442,59.875,63.049,-3.113
0.154,0.554,0.443,71.655,65.125,-1.953
0.182,0.533,0.438,78.308,65.430,0.671
0.207,0.543,0.442,81.177,64.026,3.845
0.221,0.571,0.431,82.153,60.547,7.874
0.241,0.592,0.417,79.285,54.871,13.184
0.264,0.608,0.415,73.242,49.133,14.587
0.294,0.614,0.416,68.481,44.373,15.137
0.317,0.620,0.411,63.477,40.771,14.587
0.343,0.632,0.411,59.814,39.429,10.559
0.357,0.635,0.441,56.580,39.734,7.690
0.376,0.668,0.497,51.514,41.382,3.479
0.392,0.713,0.588,45.593,46.082,-3.174
0.393,0.748,0.624,37.537,51.453,-10.620
0.373,0.745,0.657,31.677,60.059,-19.226
0.347,0.714,0.670,25.024,68.420,-27.649
0.330,0.668,0.662,20.752,78.125,-38.391
0.326,0.595,0.632,15.442,90.332,-46.570
0.339,0.572,0.589,10.071,101.501,-55.420
0.350,0.533,0.523,3.906,112.610,-61.951
0.358,0.482,0.456,-2.258,119.995,-67.322
0.359,0.447,0.373,-8.545,124.023,-71.899
0.355,0.397,0.302,-15.747,125.122,-75.378
0.347,0.353,0.243,-20.569,122.864,-79.102
0.337,0.299,0.214,-26.367,120.422,-81.543
0.322,0.245,0.161,-30.151,118.652,-84.717
0.307,0.176,0.175,-33.569,119.324,-86.121
0.297,0.117,0.127,-35.339,122.803,-85.876
0.287,0.057,0.126,-36.194,126.953,-85.266
0.283,0.017,0.088,-36.072,130.493,-83.008
0.271,-0.008,0.030,-35.706,132.629,-80.322
0.262,-0.016,-0.060,-33.752,132.446,-77.820
0.254,-0.015,-0.100,-31.921,130.066,-75.806
0.246,-0.008,-0.184,-30.273,125.427,-73.669
0.230,-0.002,-0.210,-27.954,119.995,-72.998
0.145,0.004,-0.316,-11.353,90.942,-76.904
0.115,0.003,-0.315,-6.104,84.534,-80.505
0.090,-0.004,-0.308,-1.343,79.895,-84.229
0.078,-0.013,-0.283,2.808,75.256,-88.501
0.074,-0.029,-0.257,7.263,72.815,-91.553
0.074,-0.042,-0.230,9.644,70.251,-94.604
0.074,-0.058,-0.213,11.536,68.420,-96.436
0.068,-0.073,-0.197,12.817,67.566,-97.900
0.059,-0.089,-0.190,14.526,67.505,-98.083
0.049,-0.100,-0.192,15.503,66.895,-97.656
0.042,-0.110,-0.198,15.015,65.247,-96.191
0.035,-0.117,-0.214,12.817,62.561,-94.360
0.000,-0.123,-0.224,10.071,59.692,-92.041
0.026,-0.123,-0.237,8.423,54.932,-88.989
0.020,-0.124,-0.251,3.479,51.514,-87.097
0.010,-0.126,-0.264,-2.441,47.241,-84.839
0.003,-0.127,-0.276,-10.437,44.434,-83.069
-0.005,-0.135,-0.287,-17.334,40.283,-81.604
-0.013,-0.140,-0.296,-25.635,38.635,-79.529
-0.020,-0.141,-0.317,-31.555,35.339,-78.430
-0.019,-0.138,-0.337,-38.086,33.447,-78.003
-0.022,-0.145,-0.366,-44.006,30.640,-78.613
-0.022,-0.161,-0.391,-47.424,28.381,-80.139
-0.008,-0.239,-0.465,-45.837,17.639,-82.458
-0.005,-0.256,-0.479,-42.603,14.526,-82.153
0.001,-0.277,-0.482,-38.391,11.414,-81.177
0.006,-0.293,-0.481,-33.447,8.118,-80.017
0.016,-0.301,-0.478,-29.175,5.615,-78.369
0.020,-0.311,-0.475,-24.170,4.028,-75.989
0.026,-0.311,-0.474,-20.447,2.380,-73.608
0.062,-0.313,-0.478,-16.785,-0.183,-71.228
0.036,-0.319,-0.488,-14.648,-2.441,-67.993
0.040,-0.326,-0.503,-13.000,-5.981,-64.880
0.045,-0.333,-0.517,-12.512,-11.108,-60.852
0.048,-0.345,-0.523,-11.658,-16.602,-56.763
0.050,-0.361,-0.526,-11.353,-23.315,-49.988
0.050,-0.373,-0.523,-11.597,-28.564,-42.480
0.047,-0.383,-0.517,-12.573,-34.668,-35.034
0.042,-0.386,-0.519,-14.038,-38.574,-25.085
0.040,-0.344,-0.528,-17.456,-44.189,-17.395
0.033,-0.353,-0.546,-19.958,-48.218,-7.446
0.031,-0.331,-0.564,-24.353,-55.786,-0.244
0.028,-0.304,-0.579,-27.405,-64.087,7.507
0.030,-0.174,-0.623,-34.668,-95.703,25.696
0.035,-0.129,-0.631,-35.828,-102.783,27.405
0.042,-0.097,-0.638,-37.231,-111.755,28.015
0.047,-0.056,-0.646,-38.086,-120.483,28.137
0.056,-0.026,-0.657,-38.574,-130.432,27.100
0.069,0.004,-0.663,-40.283,-140.686,25.269
0.088,0.025,-0.670,-41.931,-152.649,22.339
0.108,0.043,-0.670,-42.175,-162.598,18.494
0.128,0.061,-0.676,-41.809,-174.683,12.817
0.144,0.078,-0.668,-39.734,-185.486,6.958
0.161,0.074,-0.650,-36.316,-196.899,-1.160
0.178,0.058,-0.622,-31.433,-206.421,-7.935
0.197,0.038,-0.578,-26.733,-215.942,-15.259
0.223,0.003,-0.538,-19.531,-223.633,-22.095
0.253,-0.032,-0.490,-13.489,-231.079,-26.367
0.292,-0.069,-0.449,-5.981,-236.450,-30.945
0.321,-0.103,-0.398,2.014,-242.004,-32.959
0.356,-0.138,-0.360,8.789,-246.582,-33.752
0.381,-0.169,-0.319,15.442,-251.343,-33.203
0.498,-0.244,-0.152,31.799,-273.315,-16.541
0.524,-0.233,-0.089,31.860,-278.625,-10.010
0.541,-0.216,-0.002,31.555,-286.255,-4.578
0.550,-0.198,0.079,28.992,-292.053,1.709
0.546,-0.187,0.173,25.391,-298.767,7.080
0.537,-0.176,0.253,22.278,-303.650,12.939
0.524,-0.170,0.345,18.311,-307.678,16.846
0.516,-0.152,0.423,14.526,-310.120,21.484
0.522,-0.125,0.521,8.972,-311.096,24.231
0.531,-0.072,0.608,3.174,-310.852,26.611
0.544,-0.014,0.724,-1.831,-310.059,27.161
0.554,0.059,0.821,-4.700,-309.204,26.489
0.552,0.111,0.949,-6.287,-307.312,24.780
0.550,0.170,1.060,-5.005,-305.786,21.545
0.546,0.216,1.203,-4.089,-301.270,18.188
0.534,0.272,1.323,-2.991,-295.166,13.000
0.525,0.316,1.470,-1.221,-285.889,8.484
0.523,0.366,1.599,1.160,-276.672,3.113
0.530,0.400,1.759,3.845,-264.099,-3.479
0.536,0.424,1.886,5.615,-251.953,-8.545
0.538,0.432,2.007,7.935,-236.938,-14.832
0.534,0.428,2.136,9.583,-224.426,-19.348
0.524,0.419,2.266,10.254,-206.543,-24.231
0.511,0.400,2.320,7.935,-191.101,-27.588
0.484,0.375,2.361,5.188,-159.119,-30.884
0.457,0.315,2.383,0.793,-154.724,-32.593
0.427,0.318,2.378,-2.808,-137.756,-33.264
0.403,0.298,2.336,-7.935,-120.544,-34.363
0.380,0.269,2.287,-12.146,-107.910,-35.339
0.337,0.122,2.053,-14.832,-60.181,-38.635
0.331,0.092,1.982,-13.245,-49.438,-38.696
0.324,0.064,1.881,-11.719,-36.499,-38.696
0.319,0.028,1.825,-9.521,-26.794,-38.635
0.311,-0.005,1.743,-7.446,-16.357,-37.109
0.303,-0.044,1.649,-7.019,-10.742,-35.278
0.293,-0.074,1.540,-8.850,-5.798,-32.410
0.185,-0.080,1.491,-13.123,-5.615,-27.710
0.275,-0.094,1.365,-16.968,-7.751,-22.583
0.308,-0.151,1.446,-23.743,0.671,-22.583
0.184,-0.134,1.194,-27.832,5.798,-22.766
0.104,-0.224,1.126,-25.146,-14.404,-2.258
0.223,-0.210,1.219,-28.442,-18.250,0.427
0.308,-0.179,1.272,-40.771,0.916,28.809
0.251,-0.194,1.165,-48.462,26.245,28.687
0.166,-0.177,1.021,-42.908,24.963,30.334
0.133,-0.148,0.885,-34.546,12.695,23.743
0.124,-0.096,0.856,-29.846,-1.404,15.869
0.114,-0.097,0.849,-28.442,-10.437,9.766
0.129,-0.119,0.869,-26.123,-11.719,7.751
0.146,-0.136,0.879,-23.193,-7.141,8.484
0.144,-0.145,0.883,-17.883,-2.502,12.146
0.155,-0.140,0.873,-13.245,4.456,17.944
0.154,-0.120,0.851,-7.324,9.460,21.545
0.146,-0.099,0.821,-2.197,14.160,24.048
0.130,-0.078,0.780,0.854,15.991,25.146
0.112,-0.058,0.749,2.808,0.244,25.085
0.105,-0.006,0.723,4.456,13.550,25.513
0.107,0.000,0.712,3.784,10.803,25.696
0.107,0.034,0.708,4.272,9.216,24.719
0.118,0.068,0.702,2.930,7.935,23.621
0.123,0.086,0.696,1.404,7.202,21.790
0.122,0.097,0.691,0.244,6.470,20.386
0.115,0.101,0.685,-0.916,5.676,17.883
0.103,0.099,0.676,-1.892,5.798,16.846
0.095,0.093,0.668,-3.052,5.188,16.479
0.091,0.091,0.657,-4.150,5.981,16.357
0.086,0.086,0.647,-4.211,6.165,15.808
0.084,0.086,0.636,-5.310,6.775,15.442
0.081,0.084,0.626,-5.371,6.470,15.198
0.076,0.087,0.609,-5.737,6.653,14.587
0.078,0.082,0.595,-6.592,5.920,14.893
0.074,0.080,0.587,-6.287,6.531,14.587
0.065,0.085,0.566,-6.470,5.615,14.465
0.066,0.084,0.558,-7.141,4.761,14.343
0.060,0.088,0.546,-8.301,4.517,14.771
0.056,0.098,0.536,-9.094,2.930,14.587
0.051,0.109,0.514,-10.498,0.427,13.000
0.038,0.102,0.520,-11.597,-1.770,9.644
0.062,0.103,0.541,-12.146,-4.456,5.615
0.040,0.088,0.523,-12.878,-5.920,3.540
0.057,0.075,0.547,-10.559,-8.484,0.061
0.077,0.047,0.588,-10.986,-4.517,1.465
0.074,0.056,0.584,-11.108,0.061,6.409
0.077,0.072,0.566,-9.521,0.244,7.263
0.088,0.081,0.572,-7.690,-2.014,5.493
0.095,0.083,0.590,-6.592,-4.089,3.723
0.097,0.082,0.598,-6.287,-4.150,1.526
0.100,0.082,0.612,-6.592,-4.028,0.244
0.105,0.073,0.622,-7.629,-2.625,-0.488
0.113,0.063,0.637,-8.606,-0.916,-0.793
0.121,0.057,0.644,-9.888,1.770,-1.709
0.128,0.050,0.633,-10.864,4.883,-1.831
0.128,0.041,0.621,-10.681,6.653,-1.831
0.130,0.033,0.597,-11.475,8.057,-1.770
0.145,-0.030,0.506,-10.010,12.390,-0.427
0.147,-0.003,0.488,-8.850,13.062,0.000
0.145,-0.009,0.466,-7.385,13.245,0.000
0.143,-0.015,0.450,-5.798,13.306,-0.305
0.142,-0.021,0.432,-4.272,12.817,-0.549
0.137,-0.029,0.423,-2.563,12.756,-0.549

1.083,-1.211,0.318,-54.565,-322.815,81.909
1.069,-1.229,0.411,-49.255,-321.350,87.402
1.059,-1.241,0.493,-43.274,-320.190,92.102
1.060,-1.260,0.597,-33.752,-321.411,93.811
1.085,-1.282,0.699,-24.353,-321.045,94.482
1.119,-1.304,0.845,-11.902,-318.054,95.154
1.156,-1.328,0.981,-2.075,-297.058,97.778
1.166,-1.330,1.145,8.667,-306.763,101.868
1.166,-1.307,1.282,16.602,-300.964,108.948
1.148,-1.251,1.445,23.499,-295.959,115.723
1.139,-1.254,1.590,28.198,-290.527,125.488
1.146,-1.214,1.769,33.875,-282.043,133.545
1.158,-1.152,1.915,38.269,-270.996,142.578
1.156,-1.085,2.072,42.480,-256.531,150.818
1.127,-0.991,2.186,46.448,-242.798,160.950
1.082,-0.896,2.303,47.974,-227.844,169.006
1.018,-0.792,2.394,48.584,-215.149,178.223
0.968,-0.698,2.502,49.561,-200.989,184.998
0.934,-0.579,2.586,51.392,-187.317,190.125
0.914,-0.475,2.674,54.260,-168.152,193.787
0.718,0.010,2.761,55.542,-80.444,197.083
0.645,0.115,2.724,47.852,-64.209,194.458
0.573,0.170,2.674,42.786,-49.683,189.087
0.526,0.202,2.625,41.199,-40.344,183.655
0.495,0.206,2.593,41.321,-28.015,176.636
0.477,0.197,2.559,42.908,-15.991,172.485
0.466,0.191,2.524,44.067,-3.357,169.739
0.455,0.196,2.480,43.091,11.597,168.945
0.425,0.212,2.435,40.100,22.705,170.532
0.402,0.241,2.385,35.217,33.203,173.096
0.379,0.292,2.346,29.602,41.016,175.720
0.364,0.338,2.304,23.376,49.072,178.101
0.313,0.394,2.270,16.724,54.321,179.687
0.317,0.435,2.220,12.329,61.768,180.237
0.289,0.479,2.237,4.089,66.040,179.810
0.254,0.510,2.232,-5.127,71.289,178.711
0.235,0.546,2.218,-16.907,76.721,177.246
0.218,0.590,2.200,-25.879,81.238,174.377
0.199,0.632,2.166,-35.706,85.266,172.546
0.186,0.687,2.129,-42.053,89.355,169.067
0.178,0.727,2.077,-45.410,94.666,164.612
0.171,0.757,2.026,-44.922,99.792,159.485
0.175,0.770,1.980,-40.527,105.591,153.015
0.179,0.785,1.947,-33.691,112.122,147.217
0.178,0.802,1.919,-27.710,119.202,140.991
0.172,0.828,1.898,-20.630,125.061,135.620
0.183,0.862,1.890,-14.893,133.545,129.395
0.186,0.902,1.865,-9.277,140.259,123.901
0.085,0.928,1.816,-3.845,142.822,119.934
0.182,0.935,1.799,7.507,142.273,110.535
0.232,0.961,1.803,11.719,156.616,116.272
0.179,1.047,1.739,15.686,166.016,113.831
0.121,1.108,1.547,25.391,183.960,81.238
0.157,1.156,1.535,19.531,182.617,75.928
0.171,1.162,1.512,11.963,184.082,71.533
0.184,1.196,1.484,4.150,191.406,67.627
0.181,1.213,1.441,-1.587,200.623,62.683
0.156,1.204,1.342,-5.859,209.290,59.082
0.122,1.196,1.251,-5.920,211.548,54.993
0.104,1.198,1.153,-6.042,208.618,52.734
0.099,1.198,1.086,-7.446,203.735,52.124
0.108,1.211,1.034,-9.216,197.083,50.659
0.124,1.226,1.013,-13.428,195.374,31.799
0.118,1.226,0.983,-17.822,195.557,42.053
0.100,1.211,0.949,-22.034,197.571,36.987
0.085,1.198,0.883,-25.940,197.144,30.273
0.071,1.181,0.862,-30.273,196.228,25.574
0.063,1.167,0.814,-33.875,192.505,20.325
0.056,1.150,0.757,-38.391,188.660,15.564
0.053,1.118,0.718,-40.894,182.800,10.376
0.053,1.080,0.682,-41.504,176.086,5.920
0.056,1.017,0.660,-39.612,171.265,0.183
0.066,0.960,0.630,-35.645,166.992,-3.174
0.074,0.900,0.608,-29.907,165.161,-6.714
0.091,0.853,0.576,-24.841,163.818,-8.789
0.084,0.817,0.543,-18.860,162.903,-10.010
0.099,0.793,0.516,-14.099,160.339,-10.498
0.096,0.766,0.485,-10.315,156.616,-11.292
0.102,0.753,0.439,-8.179,149.963,-12.451
0.118,0.727,0.462,-7.385,146.118,-13.611
0.145,0.687,0.462,-7.141,141.174,-14.587
0.160,0.641,0.457,-6.104,139.221,-14.282
0.178,0.606,0.447,-5.371,137.085,-12.329
0.177,0.571,0.431,-4.272,134.399,-10.681
0.173,0.552,0.407,-5.310,132.385,-9.094
0.171,0.535,0.385,-6.104,129.395,-8.606
0.190,0.535,0.339,-3.845,124.146,-19.958
0.197,0.515,0.330,0.122,124.573,-25.513
0.200,0.484,0.315,6.531,125.977,-30.151
0.206,0.447,0.307,12.878,128.601,-35.828
0.207,0.419,0.293,21.667,132.385,-39.856
0.207,0.392,0.279,28.748,136.108,-44.006
0.209,0.372,0.252,34.973,141.724,-47.302
0.211,0.357,0.222,39.795,143.982,-51.208
0.214,0.341,0.183,42.480,146.484,-54.443
0.249,0.316,0.155,44.128,146.667,-57.800
0.221,0.286,0.095,44.861,147.034,-61.218
0.188,0.240,0.097,44.678,146.179,-63.293
0.216,0.201,0.074,43.640,145.447,-64.514
0.203,0.176,0.034,40.100,143.921,-64.758
0.179,0.167,-0.009,35.889,140.625,-64.270
0.164,0.168,-0.068,31.067,135.132,-64.514
0.151,0.177,-0.106,26.978,128.052,-65.369
0.148,0.182,-0.143,22.034,118.408,-66.589
0.144,0.180,-0.155,18.616,109.802,-68.481
0.143,0.172,-0.161,15.381,100.403,-70.007
0.134,0.146,-0.154,11.902,94.116,-70.862
0.119,0.123,-0.155,10.437,88.501,-71.289
0.103,0.108,-0.160,8.179,85.083,-70.801
0.091,0.103,-0.180,6.470,81.604,-70.862
0.083,0.101,-0.205,4.578,78.003,-71.106
