aX,aY,aZ,gX,gY,gZ
0.123,0.097,0.438,-11.841,9.460,-12.329
0.122,0.092,0.438,-11.475,8.301,-11.719
0.126,0.090,0.444,-10.132,7.568,-10.742
0.128,0.092,0.450,-8.972,6.714,-10.681
0.130,0.092,0.460,-8.301,6.897,-10.376
0.131,0.094,0.470,-7.385,6.104,-10.132
0.135,0.095,0.475,-7.629,6.897,-9.888
0.134,0.094,0.479,-7.324,6.714,-9.399
0.139,0.092,0.477,-7.080,7.202,-8.789
0.137,0.093,0.475,-7.507,7.446,-8.423
0.138,0.095,0.473,-7.324,6.653,-7.629
0.136,0.096,0.477,-6.531,6.226,-7.385
0.133,0.099,0.484,-6.775,5.920,-7.446
0.130,0.100,0.492,-7.202,5.249,-7.446
0.130,0.104,0.498,-7.568,4.700,-7.996
0.130,0.104,0.502,-7.141,5.676,-8.301
0.130,0.103,0.504,-6.897,5.798,-8.728
0.127,0.103,0.504,-7.019,6.348,-9.277
0.127,0.103,0.494,-7.019,6.409,-9.827
0.126,0.105,0.487,-7.324,5.310,-10.376
0.125,0.106,0.479,-7.812,4.028,-10.376
0.127,0.108,0.477,-8.667,3.052,-11.047
0.127,0.106,0.477,-8.728,1.221,-11.230
0.131,0.101,0.481,-8.728,0.916,-11.108
0.131,0.097,0.487,-7.690,-0.061,-11.169
0.133,0.091,0.497,-7.751,0.854,-11.108
0.130,0.089,0.503,-6.592,1.587,-10.925
0.132,0.087,0.500,-5.554,2.319,-11.108
0.130,0.086,0.496,-5.310,3.052,-10.986
0.130,0.087,0.491,-4.150,3.906,-10.742
0.129,0.092,0.485,-2.808,4.028,-10.681
0.130,0.094,0.481,-2.930,3.540,-10.376
0.132,0.091,0.481,-3.174,2.380,-9.338
0.136,0.088,0.484,-3.540,1.526,-8.301
0.140,0.084,0.487,-4.089,0.366,-7.080
0.135,0.085,0.493,-4.578,0.427,-6.348
0.135,0.082,0.495,-5.554,0.610,-4.883
0.130,0.081,0.500,-5.432,1.587,-4.395
0.125,0.078,0.500,-5.432,2.014,-3.906
0.122,0.079,0.504,-5.249,3.784,-3.540
0.120,0.079,0.503,-3.235,3.540,-3.540
0.121,0.078,0.500,-2.686,5.981,-3.479
0.126,0.074,0.495,-2.319,6.409,-2.869
0.124,0.076,0.482,-1.526,7.507,-2.441
0.120,0.077,0.472,-0.732,7.751,-2.136
0.118,0.081,0.462,-0.671,5.920,-2.197
0.115,0.083,0.458,-0.549,4.822,-2.441
0.110,0.081,0.458,-0.732,2.625,-2.258
0.108,0.079,0.463,-1.160,1.587,-2.869
0.109,0.076,0.438,-1.648,0.061,-3.174
0.112,0.074,0.473,-1.648,-0.122,-3.235
0.115,0.072,0.479,-1.526,0.488,-3.113
0.117,0.073,0.484,-1.099,0.671,-2.869
0.115,0.077,0.484,-0.244,1.282,-2.625
0.114,0.080,0.487,0.732,2.075,-2.930
0.114,0.086,0.491,0.549,2.686,-3.174
0.114,0.089,0.495,0.671,3.540,-3.296
0.109,0.092,0.495,0.610,3.601,-3.845
0.111,0.093,0.494,0.732,3.662,-4.089
0.110,0.095,0.488,0.671,3.601,-4.517
0.112,0.094,0.486,15.259,2.502,-5.066
0.111,0.093,0.482,-0.854,2.625,-5.310
0.111,0.092,0.477,-0.549,1.099,-5.554
0.112,0.091,0.479,-0.793,0.366,-5.920
0.117,0.089,0.479,-0.488,-0.793,-5.859
0.116,0.087,0.481,-0.427,-1.526,-6.042
0.118,0.085,0.485,-0.305,-1.831,-6.226
0.118,0.084,0.496,-0.122,-2.319,-6.348
0.115,0.083,0.505,0.122,-2.075,-6.897

1.072,0.133,1.647,58.105,-502.502,334.656
1.086,0.259,1.873,69.336,-461.365,332.825
1.104,0.405,2.035,85.754,-417.236,325.928
1.082,0.540,2.179,99.548,-356.323,318.970
1.083,0.670,2.202,116.028,-304.199,309.570
1.000,0.781,2.174,130.798,-251.404,297.180
0.882,0.912,2.116,144.470,-214.050,284.790
0.816,1.003,2.035,152.405,-174.622,264.832
0.727,1.066,1.976,159.485,-149.841,245.789
0.634,1.126,1.901,165.344,-131.836,220.947
0.559,1.143,1.808,171.265,-122.559,199.097
0.506,1.141,1.771,176.270,-121.033,174.622
0.484,1.116,1.793,178.955,-120.361,155.945
0.463,1.077,1.834,179.077,-116.089,135.315
0.438,1.046,1.874,178.589,-106.995,119.934
0.400,1.027,1.900,176.697,-97.900,106.079
0.367,1.026,1.929,173.828,-85.754,90.942
0.347,1.029,1.950,168.152,-76.416,80.261
0.337,1.039,1.983,160.889,-66.040,68.298
0.337,1.048,2.030,147.827,-56.946,59.265
0.346,1.053,2.074,133.240,-31.616,49.866
0.349,1.049,2.122,112.244,-34.302,43.884
0.337,1.009,2.068,29.663,19.897,33.447
0.348,1.016,2.023,13.184,33.752,35.706
0.339,1.034,1.930,-0.305,48.828,34.546
0.300,1.059,1.839,-6.958,57.861,30.457
0.267,1.084,1.740,-13.123,64.880,26.123
0.242,1.118,1.687,-16.418,70.679,20.020
0.224,1.153,1.658,-19.897,77.881,14.587
0.206,1.199,1.655,-23.743,85.693,7.629
0.184,1.233,1.658,-26.184,97.229,-3.052
0.128,1.264,1.659,-29.419,108.887,-29.236
0.125,1.285,1.644,-32.043,123.596,-28.564
0.108,1.295,1.609,-35.156,136.902,-42.419
0.103,1.286,1.572,-37.842,152.527,-59.692
0.109,1.269,1.525,-40.161,165.649,-74.158
0.123,1.245,1.446,-42.358,181.091,-91.370
0.140,1.215,1.415,-43.945,192.932,-104.675
0.156,1.180,1.360,-45.471,204.590,-119.873
0.170,1.148,1.305,-47.180,217.102,-131.653
0.177,1.102,1.251,-47.180,226.746,-145.020
0.182,1.037,1.186,-46.387,236.633,-156.494
0.185,1.021,1.146,-46.204,242.676,-170.654
0.189,0.980,1.111,-44.556,250.916,-182.251
0.194,0.931,1.085,-44.006,257.751,-195.862
0.206,0.895,1.056,-43.579,267.090,-206.604
0.226,0.851,1.036,-43.213,275.330,-217.957
0.243,0.815,1.009,-43.640,286.621,-226.257
0.269,0.781,0.981,-46.326,296.204,-234.741
0.338,0.667,0.770,-61.890,330.200,-249.329
0.348,0.643,0.703,-66.650,335.266,-251.953
0.357,0.613,0.641,-74.036,337.708,-254.700
0.362,0.589,0.553,-80.505,338.867,-256.714
0.363,0.562,0.473,-86.487,337.280,-258.606
0.365,0.536,0.384,-91.370,332.092,-260.864
0.406,0.513,0.325,-95.276,326.111,-261.780
0.383,0.490,0.271,-96.558,317.383,-262.085
0.377,0.464,0.223,-96.680,309.998,-260.925
0.374,0.437,0.194,-95.581,301.270,-258.606
0.372,0.402,0.166,-94.849,295.471,-255.066
0.362,0.375,0.149,-94.116,288.330,-249.268
0.361,0.346,0.129,-91.675,284.424,-243.103
0.351,0.330,0.117,-89.661,280.701,-235.840
0.329,0.318,0.093,-86.853,278.625,-230.774
0.304,0.312,0.064,-84.412,275.513,-226.440
0.281,0.310,0.027,-81.299,272.644,-224.609
0.260,0.317,-0.003,-80.078,269.714,-223.755
0.250,0.326,-0.037,-80.444,266.724,-223.450
0.259,0.250,-0.187,-84.778,247.192,-222.351
0.264,0.256,-0.213,-84.656,240.601,-221.313
0.274,0.234,-0.243,-84.106,233.398,-219.910
0.287,0.207,-0.260,-83.496,227.234,-217.529
0.299,0.187,-0.283,-82.642,220.947,-214.233
0.308,0.161,-0.309,-80.688,216.187,-208.984
0.316,0.138,-0.342,-77.820,210.510,-204.468
0.326,0.115,-0.371,-74.707,206.299,-199.158
0.326,0.087,-0.412,-68.848,201.050,-194.214
0.329,0.044,-0.447,-63.477,195.801,-187.866
0.323,0.005,-0.486,-60.059,189.941,-177.856
0.345,-0.037,-0.525,-56.213,183.228,-168.396
0.328,-0.081,-0.562,-48.767,175.354,-161.316
0.313,-0.131,-0.605,-42.358,166.260,-151.917
0.294,-0.167,-0.660,-34.424,156.067,-143.311
0.274,-0.184,-0.704,-27.100,143.799,-132.568
0.232,-0.209,-0.859,14.648,87.219,-95.947
0.221,-0.205,-0.873,27.649,73.730,-88.135
0.208,-0.201,-0.885,37.048,56.885,-79.468
0.195,-0.186,-0.896,45.776,42.114,-72.876
0.183,-0.171,-0.900,51.819,23.437,-65.857
0.178,-0.149,-0.903,56.458,7.385,-60.547
0.179,-0.124,-0.893,58.960,-12.939,-54.688
0.195,-0.097,-0.869,59.570,-29.785,-49.805
0.216,-0.072,-0.840,57.922,-49.133,-43.579
0.236,-0.052,-0.795,55.298,-63.660,-38.513
0.244,-0.043,-0.765,53.284,-80.078,-32.043
0.248,-0.037,-0.744,49.927,-92.468,-26.672
0.252,-0.036,-0.731,48.645,-107.727,-21.362
0.257,-0.035,-0.735,49.072,-118.835,-17.334
0.257,-0.036,-0.749,50.415,-133.545,-12.512
0.261,-0.034,-0.760,54.993,-145.386,-8.240
0.273,-0.036,-0.754,59.143,-160.889,-5.188
0.289,-0.034,-0.746,64.636,-172.791,-1.465
0.302,-0.037,-0.741,71.228,-186.279,0.671
0.310,-0.040,-0.740,81.116,-197.510,3.723
0.320,-0.036,-0.740,90.515,-210.693,6.470
0.333,-0.018,-0.733,102.539,-221.863,10.498
0.415,0.004,-0.626,135.254,-269.165,27.527
0.438,0.002,-0.588,141.296,-280.823,32.043
0.459,-0.005,-0.551,146.973,-288.940,38.452
0.470,-0.009,-0.516,153.076,-298.279,43.701
0.481,-0.014,-0.497,159.363,-304.199,50.110
0.488,-0.013,-0.475,165.649,-310.913,55.908
0.502,-0.006,-0.464,174.011,-315.979,61.890
0.510,0.009,-0.450,181.519,-321.533,67.139
0.525,0.026,-0.441,189.331,-327.087,72.266
0.543,0.044,-0.425,195.007,-333.923,77.454
0.570,0.065,-0.411,199.463,-340.942,84.961
0.596,0.084,-0.396,200.378,-351.257,91.125
0.625,0.108,-0.385,200.989,-361.389,98.755
0.654,0.126,-0.365,200.806,-375.610,108.948
0.688,0.147,-0.332,196.472,-386.902,118.530
0.729,0.180,-0.255,190.613,-400.513,129.211
0.780,0.220,-0.214,180.786,-411.194,137.268
0.755,0.251,-0.151,169.128,-424.805,145.386
0.754,0.285,0.111,91.125,-477.905,161.255
0.762,0.286,0.178,71.716,-489.319,162.170
0.772,0.280,0.319,56.580,-500.610,161.499
0.779,0.271,0.459,41.077,-502.869,160.706
0.769,0.253,0.599,29.358,-502.258,159.363
0.766,0.241,0.768,18.860,-495.667,157.532
0.760,0.231,0.900,11.536,-468.933,154.602
0.762,0.228,1.048,3.723,-464.844,152.527
0.764,0.238,1.153,-1.099,-443.054,149.902
0.762,0.250,1.255,-2.197,-412.659,148.376
0.778,0.283,1.323,-1.465,-383.972,146.667
0.777,0.334,1.392,1.282,-350.464,144.287
0.762,0.416,1.447,2.197,-322.266,125.671
0.754,0.499,1.445,1.465,-291.443,134.033
0.708,0.581,1.445,-1.892,-273.926,110.291
0.675,0.640,1.445,-9.216,-259.766,113.953
0.653,0.675,1.456,-21.423,-249.878,103.149
0.635,0.682,1.463,-30.396,-240.295,88.074
0.614,0.673,1.475,-39.307,-235.779,74.646
0.586,0.656,1.492,-42.969,-232.727,58.044
0.564,0.631,1.544,-44.861,-228.882,44.617
0.550,0.611,1.607,-45.227,-223.022,29.053
0.539,0.589,1.685,-44.739,-212.036,15.930
0.529,0.553,1.736,-43.640,-199.524,0.916
0.530,0.511,1.783,-41.199,-183.350,-10.559
0.493,0.331,1.798,-38.330,-125.916,-45.288
0.486,0.280,1.783,-41.809,-117.004,-48.950
0.482,0.240,1.771,-47.607,-109.375,-50.415
0.474,0.196,1.770,-53.833,-102.905,-49.316
0.469,0.129,1.766,-63.477,-95.947,-47.058
0.468,0.127,1.756,-70.923,-87.341,-42.053
0.464,0.104,1.727,-80.322,-77.393,-37.170
0.446,0.093,1.688,-87.158,-68.115,-31.799
0.416,0.092,1.627,-92.346,-58.350,-27.771
0.368,0.089,1.577,-96.497,-51.697,-23.254
0.320,0.089,1.523,-99.854,-44.922,-20.935
0.273,0.091,1.481,-101.563,-39.246,-19.409
0.236,0.091,1.434,-103.699,-31.738,-19.470
0.203,0.093,1.379,-103.943,-24.719,-21.179
0.180,0.086,1.311,-101.929,-16.602,-22.644
0.155,0.082,1.247,-98.572,-9.766,-24.536
0.141,0.078,1.167,-92.651,-3.296,-27.039
0.123,0.070,1.107,-86.792,2.625,-29.663
0.113,0.031,1.032,-79.346,6.653,-31.982
0.102,0.051,0.976,-73.242,9.705,-35.156
0.096,0.035,0.912,-64.636,10.681,-37.659
0.085,0.018,0.869,-57.190,11.047,-40.161
0.082,0.005,0.837,-47.607,10.681,-41.687
0.082,-0.009,0.817,-41.382,9.094,-42.786
0.085,-0.019,0.807,-34.546,8.362,-43.701
0.099,-0.029,0.803,-28.198,7.507,-43.762
0.148,-0.057,0.793,-9.277,14.648,-35.156
0.155,-0.055,0.780,-5.798,18.127,-31.860
0.157,-0.049,0.765,-4.150,20.691,-28.198
0.157,-0.041,0.749,-2.686,23.071,-24.780
0.160,-0.031,0.730,-2.747,24.048,-21.118
0.162,-0.024,0.708,-4.272,25.269,-18.127
0.166,-0.017,0.686,-5.859,25.452,-14.648
0.171,-0.016,0.657,-7.141,25.513,-11.536
0.179,-0.021,0.623,-8.911,24.536,-6.897
0.182,-0.025,0.580,-8.423,24.475,-2.869
0.180,-0.024,0.549,-7.812,23.132,1.343
0.173,-0.019,0.518,-6.775,21.912,4.883
0.162,-0.008,0.505,-4.639,19.409,8.240
0.146,0.009,0.500,-2.625,16.541,10.559
0.135,0.030,0.505,-1.343,15.137,12.024
0.127,0.048,0.510,-0.671,13.611,12.878
0.128,0.065,0.514,-0.549,13.550,13.184
0.128,0.076,0.517,-0.488,13.123,12.756
0.130,0.081,0.512,0.427,13.245,13.245
0.135,0.090,0.504,1.770,13.672,14.404
0.133,0.099,0.493,3.235,15.198,14.771
0.131,0.111,0.483,4.028,15.808,15.503
0.127,0.123,0.473,6.042,16.785,15.747
0.094,0.135,0.462,8.118,17.090,0.000
0.120,0.148,0.456,8.911,17.395,14.954
0.116,0.161,0.451,9.583,17.639,14.160
0.114,0.173,0.453,9.705,16.724,13.184
0.112,0.177,0.454,9.277,16.357,12.085
0.110,0.183,0.456,8.362,15.930,10.498
0.110,0.186,0.459,5.798,15.076,9.338
0.112,0.185,0.462,3.601,14.465,7.935
0.109,0.181,0.461,2.136,14.160,6.897
0.114,0.178,0.459,0.305,13.794,5.676
0.111,0.177,0.453,-0.793,14.099,5.920
0.115,0.174,0.447,-2.563,13.489,4.883
0.116,0.170,0.439,-3.906,14.038,4.211
0.117,0.171,0.429,-4.272,13.550,3.601
0.119,0.169,0.414,-3.845,13.123,2.686
0.122,0.170,0.401,-3.540,12.390,2.197
0.121,0.173,0.396,-2.380,10.193,1.221
0.120,0.174,0.401,-1.587,8.484,-0.305
0.121,0.175,0.411,-1.648,6.409,-1.465
0.120,0.174,0.426,-2.197,5.432,-2.563
0.123,0.170,0.441,-2.869,4.272,-3.357
0.130,0.162,0.456,-4.395,4.395,-4.761
0.133,0.157,0.463,-5.188,4.639,-4.822
0.137,0.146,0.467,-5.310,5.920,-5.127
0.145,0.143,0.456,-5.005,6.653,-4.761
0.146,0.141,0.449,-4.578,7.385,-3.662
0.145,0.139,0.437,-3.967,7.019,-3.357
0.143,0.138,0.427,-3.357,7.019,-2.747
0.138,0.140,0.418,-2.625,5.859,-2.563
0.134,0.143,0.417,-2.380,4.639,-2.502
0.132,0.146,0.426,-1.465,2.014,-2.502
0.131,0.147,0.431,-2.136,1.160,-2.136
0.131,0.148,0.445,-3.174,-0.122,-2.075
0.130,0.150,0.453,-3.906,0.000,-2.319
0.129,0.154,0.459,-4.639,-0.061,-2.563
0.129,0.153,0.457,-6.165,0.488,-2.686
0.130,0.153,0.457,-5.493,1.038,-3.113
0.126,0.152,0.453,-5.615,1.587,-3.296
0.125,0.155,0.448,-6.348,2.319,-3.662
0.123,0.157,0.445,-6.104,2.197,-4.272
0.123,0.158,0.442,-5.615,2.075,-5.005
0.122,0.159,0.443,-5.615,1.099,-5.859
0.125,0.158,0.446,-5.737,0.854,-6.958
0.123,0.155,0.457,-5.798,0.427,-7.690
0.123,0.155,0.464,-5.920,0.061,-8.301
0.126,0.151,0.469,-5.920,0.732,-8.667
0.133,0.149,0.471,-6.653,0.977,-8.972
0.139,0.146,0.464,-6.714,1.526,-8.606
0.146,0.139,0.454,-5.981,1.465,-8.545
0.155,0.135,0.437,-5.249,1.221,-7.874
0.155,0.132,0.428,-3.235,0.854,-6.897
0.155,0.135,0.426,-1.770,-0.488,-5.920
0.152,0.132,0.430,0.122,-2.014,-4.700
0.150,0.134,0.447,1.282,-3.296,-4.089
0.147,0.139,0.466,1.465,-4.578,-3.967
0.144,0.145,0.487,1.770,-4.761,-3.967
0.144,0.146,0.503,1.587,-3.601,-3.784
0.146,0.146,0.517,0.122,-3.357,-3.967
0.145,0.149,0.523,-0.244,-2.014,-4.517
0.146,0.147,0.524,-0.732,-0.183,-4.395
0.150,0.150,0.522,-1.282,1.343,-4.456
0.153,0.150,0.519,-2.014,2.136,-4.639
0.155,0.152,0.509,-2.380,3.052,-4.211
0.154,0.152,0.503,-3.052,2.991,-3.784
0.153,0.154,0.496,-3.479,3.906,-4.089
0.150,0.153,0.493,-4.211,3.052,-3.601
0.147,0.149,0.488,-4.761,2.747,-3.723
0.143,0.148,0.488,-4.456,2.075,-3.906
0.143,0.143,0.487,-4.211,1.953,-4.089
0.146,0.140,0.489,-3.967,2.441,-4.272
0.146,0.136,0.490,-2.258,2.136,-4.822
0.147,0.133,0.483,-1.526,3.357,-4.578
0.150,0.134,0.486,0.061,3.357,-4.578
0.147,0.131,0.484,0.916,3.723,-4.517
0.147,0.129,0.480,1.099,3.052,-4.517
0.145,0.127,0.479,2.747,3.235,-4.089
0.147,0.127,0.482,2.136,2.441,-3.662
0.149,0.127,0.483,2.808,2.502,-3.052
0.146,0.131,0.482,3.479,3.052,-2.380
0.146,0.135,0.486,3.357,3.235,-1.282
0.142,0.136,0.487,1.587,2.319,-1.099
0.139,0.137,0.485,0.793,1.892,-0.488
0.137,0.139,0.487,0.183,1.465,-0.366
0.133,0.144,0.486,-0.549,0.671,-0.427
0.130,0.142,0.491,-0.671,0.854,-0.366
0.133,0.144,0.494,-1.404,0.244,-0.671
0.133,0.146,0.495,-1.282,0.427,-1.221
0.132,0.146,0.496,-0.671,1.282,-1.404
0.135,0.148,0.497,-0.488,1.709,-1.587
0.136,0.148,0.496,0.610,1.648,-2.075
0.136,0.147,0.495,1.038,1.831,-2.502
0.140,0.148,0.496,0.671,2.441,-2.625
0.139,0.148,0.492,1.709,2.563,-2.625
0.141,0.149,0.495,2.563,2.930,-2.502
0.139,0.153,0.493,2.136,2.441,-2.319
0.140,0.156,0.496,2.869,2.380,-2.625
0.136,0.154,0.497,1.404,2.075,-2.869
0.135,0.155,0.495,0.793,2.380,-2.808
0.136,0.150,0.493,0.488,2.075,-2.991
0.136,0.149,0.489,0.793,2.563,-2.808
0.137,0.150,0.485,0.244,1.648,-2.930
0.136,0.152,0.485,0.305,1.770,-2.563

1.595,-0.155,1.147,56.458,-709.045,291.199
1.630,-0.181,1.729,67.017,-683.716,296.326
1.587,-0.117,2.255,72.083,-645.325,302.917
1.517,-0.027,2.781,70.801,-578.369,308.350
1.422,0.122,3.108,69.275,-508.118,313.049
1.354,0.284,3.367,63.232,-413.818,309.814
1.256,0.489,3.461,54.993,-330.261,299.622
1.155,0.622,3.365,50.293,-238.647,281.799
1.015,0.755,3.154,44.128,-172.791,262.512
0.877,0.779,2.740,41.748,-119.446,237.793
0.773,0.770,2.407,41.809,-96.191,218.384
0.713,0.715,2.112,43.213,-81.482,197.693
0.685,0.629,1.924,50.659,-77.576,182.495
0.639,0.606,1.809,60.425,-80.261,167.297
0.577,0.571,1.771,75.500,-89.844,156.799
0.508,0.536,1.813,87.646,-96.191,146.362
0.462,0.519,1.926,99.182,-96.802,138.855
0.418,0.538,2.033,107.117,-89.600,129.456
0.381,0.582,2.126,113.098,-74.402,120.422
0.317,0.635,2.170,120.361,-59.387,110.901
0.319,0.685,2.194,122.681,-41.748,99.548
0.305,0.732,2.215,119.507,-28.320,90.637
0.301,0.766,2.208,112.610,-14.160,81.848
0.304,0.796,2.183,101.013,-3.296,76.782
0.310,0.820,2.158,88.135,6.287,72.571
0.302,0.851,2.136,74.219,16.357,69.397
0.285,0.905,2.142,62.195,26.062,65.613
0.200,1.108,2.093,15.381,81.116,27.222
0.199,1.111,2.005,8.911,95.947,16.052
0.199,1.100,1.926,6.836,107.727,3.540
0.199,1.093,1.842,5.432,120.300,-6.592
0.194,1.099,1.796,4.395,131.653,-16.968
0.187,1.112,1.767,4.822,143.738,-29.846
0.170,1.124,1.736,3.723,155.518,-41.931
0.158,1.123,1.702,2.930,168.457,-58.167
0.152,1.111,1.659,3.479,180.298,-71.777
0.156,1.086,1.620,2.197,190.308,-89.355
0.172,1.061,1.573,1.892,203.735,-103.821
0.187,1.024,1.525,1.465,213.684,-120.483
0.207,0.991,1.467,0.793,225.708,-133.484
0.228,0.950,1.420,-0.427,234.924,-148.376
0.243,0.908,1.360,-15.137,246.216,-159.668
0.261,0.859,1.319,0.061,254.822,-185.486
0.279,0.818,1.278,1.221,266.785,-181.763
0.296,0.779,1.248,2.502,277.649,-190.430
0.305,0.751,1.210,4.456,291.260,-200.867
0.311,0.721,1.151,6.348,303.406,-209.961
0.320,0.698,1.069,7.751,316.895,-220.581
0.328,0.675,1.038,9.583,328.674,-229.980
0.332,0.650,0.970,10.742,339.355,-240.662
0.347,0.633,0.893,11.719,349.670,-248.718
0.371,0.614,0.837,11.169,357.178,-257.507
0.393,0.595,0.767,10.010,366.577,-263.428
0.419,0.561,0.707,7.751,373.718,-268.188
0.438,0.536,0.646,4.456,381.348,-271.301
0.445,0.504,0.599,-0.732,386.108,-274.170
0.446,0.479,0.544,-7.141,390.076,-277.039
0.451,0.456,0.468,-14.587,392.700,-279.419
0.456,0.436,0.399,-20.447,391.907,-283.142
0.507,0.337,0.127,-45.044,371.521,-292.786
0.511,0.310,0.082,-49.255,365.906,-293.579
0.516,0.290,0.000,-53.223,357.239,-293.335
0.524,0.262,-0.012,-58.899,350.098,-290.955
0.533,0.235,-0.041,-64.453,341.431,-287.109
0.536,0.200,-0.075,-72.083,335.083,-265.747
0.540,0.171,-0.103,-79.895,327.148,-272.644
0.528,0.137,-0.149,-90.576,320.862,-264.404
0.518,0.105,-0.193,-100.281,312.805,-253.235
0.504,0.070,-0.255,-111.816,305.054,-244.507
0.501,0.041,-0.336,-119.202,296.387,-235.413
0.490,-0.005,-0.371,-123.962,287.354,-228.638
0.459,-0.063,-0.425,-127.502,276.489,-217.407
0.473,-0.103,-0.482,-127.014,267.822,-209.961
0.455,-0.152,-0.555,-120.911,256.836,-200.378
0.304,-0.302,-0.716,-48.828,217.590,-159.302
0.288,-0.297,-0.739,-44.250,207.703,-147.888
0.274,-0.285,-0.761,-27.283,195.190,-139.221
0.260,-0.264,-0.780,-6.409,182.861,-130.249
0.248,-0.246,-0.783,12.207,168.152,-122.253
0.242,-0.222,-0.782,24.048,154.236,-112.793
0.239,-0.202,-0.772,34.729,138.489,-104.431
0.244,-0.183,-0.762,40.100,125.732,-93.201
0.238,-0.170,-0.759,46.082,110.535,-84.961
0.223,-0.153,-0.756,49.438,97.290,-75.439
0.210,-0.146,-0.749,52.429,81.665,-67.993
0.200,-0.130,-0.740,55.176,69.275,-59.326
0.193,-0.124,-0.727,55.420,55.420,-52.368
0.188,-0.112,-0.728,55.847,43.640,-44.189
0.184,-0.098,-0.735,54.565,29.602,-38.208
0.179,-0.076,-0.742,54.016,17.761,-31.006
0.175,-0.058,-0.752,52.063,1.648,-26.062
0.163,-0.030,-0.760,49.133,-11.475,-21.545
0.152,-0.002,-0.764,46.204,-29.785,-18.311
0.141,0.025,-0.761,41.077,-45.898,-15.320
0.159,0.044,-0.689,31.311,-104.248,-10.254
0.169,0.028,-0.681,33.386,-115.845,-8.606
0.175,0.010,-0.684,36.499,-125.244,-5.432
0.182,-0.002,-0.694,42.847,-136.414,-2.502
0.182,-0.005,-0.697,49.744,-145.630,0.549
0.182,-0.002,-0.689,57.861,-157.654,2.686
0.172,0.001,-0.678,63.904,-167.969,3.967
0.161,0.007,-0.654,71.655,-180.176,4.700
0.161,0.011,-0.629,77.820,-190.430,5.188
0.163,0.010,-0.599,83.252,-200.989,5.371
0.181,0.016,-0.581,91.064,-209.167,6.775
0.202,0.011,-0.566,97.656,-217.773,8.362
0.224,0.015,-0.557,106.262,-223.572,10.559
0.236,0.022,-0.556,114.258,-231.506,14.038
0.246,0.033,-0.552,123.047,-237.793,17.395
0.255,0.046,-0.543,129.089,-247.375,20.935
0.263,0.058,-0.526,136.658,-256.348,24.292
0.281,0.070,-0.506,141.296,-265.930,28.625
0.303,0.095,-0.482,147.705,-273.804,32.043
0.320,0.115,-0.471,152.405,-282.104,35.706
0.327,0.134,-0.458,155.396,-289.734,38.818
0.344,0.152,-0.448,157.166,-300.354,41.870
0.350,0.160,-0.431,157.654,-310.242,43.274
0.433,0.169,-0.418,156.067,-354.858,53.711
0.458,0.172,-0.416,155.457,-367.187,59.570
0.473,0.181,-0.413,154.480,-382.385,64.331
0.494,0.204,-0.404,152.649,-397.217,70.007
0.514,0.228,-0.377,149.414,-416.870,73.730
0.536,0.254,-0.344,144.714,-433.594,77.393
0.549,0.271,-0.288,136.658,-452.148,80.017
0.579,0.296,-0.239,128.174,-467.590,83.069
0.593,0.309,-0.178,115.906,-485.474,83.923
0.619,0.317,-0.119,105.347,-500.305,84.656
0.648,0.317,-0.036,92.712,-516.541,85.388
0.698,0.305,0.044,82.397,-528.809,86.731
0.747,0.287,0.152,73.730,-538.574,88.135
0.784,0.269,0.249,66.040,-543.884,90.393
0.816,0.257,0.370,62.134,-544.678,93.445
0.822,0.260,0.479,60.547,-542.236,95.093
0.826,0.276,0.598,59.204,-536.011,95.642
0.826,0.312,0.763,58.838,-526.489,93.933
0.828,0.354,0.914,58.044,-513.855,89.111
0.809,0.430,1.115,54.138,-494.995,83.740
0.812,0.454,1.284,49.622,-456.055,74.341
0.778,0.481,1.432,47.058,-445.129,64.453
0.756,0.509,1.563,44.312,-417.603,53.833
0.745,0.534,1.695,39.490,-379.517,45.349
0.663,0.595,1.706,4.639,-246.460,-2.014
0.637,0.579,1.651,-6.287,-231.812,-17.151
0.630,0.550,1.571,-14.160,-220.337,-29.846
0.637,0.501,1.513,-21.545,-216.187,-43.884
0.643,0.464,1.478,-27.100,-214.355,-55.115
0.662,0.383,1.491,-31.799,-214.172,-66.406
0.673,0.312,1.546,-33.142,-212.524,-73.181
0.684,0.241,1.608,-35.400,-208.069,-78.735
0.691,0.183,1.702,-36.499,-200.012,-82.397
0.687,0.114,1.767,-40.039,-189.087,-83.740
0.690,0.063,1.838,-44.800,-173.950,-83.435
0.689,0.005,1.875,-51.575,-159.241,-81.238
0.693,-0.045,1.884,-57.556,-141.235,-77.148
0.694,-0.095,1.860,-63.293,-125.854,-69.702
0.685,-0.132,1.814,-68.176,-110.779,-61.890
0.662,-0.164,1.768,-72.754,-99.365,-51.514
0.633,-0.175,1.723,-77.942,-88.806,-42.114
0.593,-0.172,1.702,-81.848,-80.688,-31.982
0.558,-0.152,1.694,-88.501,-72.998,-24.536
0.523,-0.131,1.682,-96.436,-64.819,-17.151
0.422,-0.121,1.398,-111.206,-27.466,2.625
0.380,-0.124,1.284,-104.980,-21.851,6.836
0.325,-0.114,1.202,-97.656,-18.372,10.315
0.277,-0.098,1.139,-86.426,-14.832,11.658
0.224,-0.070,1.108,-76.782,-12.512,10.986
0.190,-0.034,1.088,-65.552,-8.850,8.423
0.155,-0.009,1.076,-55.969,-6.042,3.296
